15/05/2021,08:40,38.38,290057.63,0.001317
15/05/2021,08:45,38.42,289208.08,0.001309
15/05/2021,08:50,38.12,287216.65,0.001309
15/05/2021,08:55,38.12,290476.35,0.00131
15/05/2021,09:00,38.59,289532.44,0.001328
15/05/2021,09:05,38.45,289532.44,0.001326
15/05/2021,09:10,38.95,292096.64,0.00133
15/05/2021,09:15,38.95,292096.64,0.00133
15/05/2021,09:20,38.91,291871.02,0.001324
15/05/2021,09:25,38.63,290379.03,0.001324
15/05/2021,09:30,38.47,288469.69,0.001317
15/05/2021,09:35,38.36,287574.37,0.001317
15/05/2021,09:40,38.30,287630.80,0.001306
15/05/2021,09:45,38.30,287630.80,0.001307
15/05/2021,09:50,38.65,288977.54,0.001312
15/05/2021,09:55,38.71,288392.57,0.001321
15/05/2021,10:00,38.56,288976.21,0.001318
15/05/2021,10:05,38.60,288976.21,0.001323
15/05/2021,10:10,38.30,286899.37,0.001315
15/05/2021,10:15,38.00,285864.45,0.001311
15/05/2021,10:20,37.77,285409.32,0.001296
15/05/2021,10:25,37.77,285036.60,0.001293
15/05/2021,10:30,37.79,285036.60,0.001271
15/05/2021,10:35,37.22,282261.16,0.001274
15/05/2021,10:40,37.40,284155.07,0.001274
15/05/2021,10:45,37.52,284061.59,0.001284
15/05/2021,10:50,37.82,284950.43,0.001285
15/05/2021,10:55,37.44,282773.89,0.001283
15/05/2021,11:00,37.83,284571.25,0.001284
15/05/2021,11:05,37.99,286148.07,0.001287
15/05/2021,11:10,38.06,287433.42,0.001288
15/05/2021,11:15,37.94,287433.42,0.001288
15/05/2021,11:20,37.94,286898.99,0.001292
15/05/2021,11:25,38.00,287569.38,0.0013
15/05/2021,11:30,37.88,287755.23,0.001303
15/05/2021,11:35,37.86,285845.09,0.001292
15/05/2021,11:40,37.58,287059.27,0.001296
15/05/2021,11:45,37.78,287059.27,0.001295
15/05/2021,11:50,37.92,286863.99,0.001296
15/05/2021,11:55,38.25,287547.58,0.001296
15/05/2021,12:01,38.44,289068.88,0.0013
15/05/2021,12:06,38.30,288837.66,0.00131
15/05/2021,12:11,38.30,288467.85,0.001315
15/05/2021,12:16,38.24,287353.40,0.001307
15/05/2021,12:21,38.15,286391.45,0.001298
15/05/2021,12:26,38.16,286459.76,0.0013
15/05/2021,12:31,38.33,287286.67,0.001295
15/05/2021,12:36,38.82,289419.73,0.001295
15/05/2021,12:41,38.95,290624.07,0.001304
15/05/2021,12:46,38.95,290954.30,0.001304
15/05/2021,12:51,38.81,289774.60,0.001307
15/05/2021,12:56,38.67,289774.60,0.001302
15/05/2021,13:01,39.08,290134.90,0.001298
15/05/2021,13:06,39.09,290770.45,0.001301
15/05/2021,13:11,39.30,290033.98,0.0013
15/05/2021,13:16,39.24,290528.96,0.0013
15/05/2021,13:21,38.90,288812.14,0.001287
15/05/2021,13:26,39.15,288812.14,0.001284
15/05/2021,13:31,39.15,289468.47,0.001282
15/05/2021,13:36,38.99,287850.97,0.001278
15/05/2021,13:41,38.99,288507.12,0.001268
15/05/2021,13:46,39.18,288507.12,0.001283
15/05/2021,13:51,39.10,289372.01,0.001275
15/05/2021,13:56,38.94,287903.56,0.001271
15/05/2021,14:01,38.74,287447.98,0.001271
15/05/2021,14:06,38.92,287447.98,0.001266
15/05/2021,14:12,38.80,289877.04,0.001283
15/05/2021,14:17,38.53,287697.04,0.001277
15/05/2021,14:22,38.53,286058.82,0.001266
15/05/2021,14:27,38.35,285165.55,0.001266
15/05/2021,14:32,38.39,285165.55,0.001264
15/05/2021,14:37,38.02,285193.57,0.001251
15/05/2021,14:42,38.22,286627.12,0.001232
15/05/2021,14:47,38.14,287307.33,0.001233
15/05/2021,14:52,38.56,287307.33,0.001234
15/05/2021,14:57,38.63,288900.28,0.001238
15/05/2021,15:02,38.61,288952.18,0.001238
15/05/2021,15:07,38.51,289247.75,0.001243
15/05/2021,15:12,38.51,289247.75,0.001226
15/05/2021,15:17,38.30,289088.16,0.001233
15/05/2021,15:22,38.29,288744.20,0.001244
15/05/2021,15:27,38.38,287390.30,0.001229
15/05/2021,15:32,38.34,287969.99,0.001237
15/05/2021,15:37,38.17,286648.43,0.001237
15/05/2021,15:42,38.01,286775.97,0.001215
15/05/2021,15:47,38.05,286775.97,0.001208
15/05/2021,15:52,38.05,285919.48,0.001202
15/05/2021,15:57,38.26,286672.57,0.001199
15/05/2021,16:02,38.48,286747.92,0.001218
15/05/2021,16:07,37.72,282926.30,0.001218
15/05/2021,16:13,37.46,280892.45,0.00115
15/05/2021,16:18,37.45,280892.45,0.001131
15/05/2021,16:23,37.62,283151.77,0.001174
15/05/2021,16:28,37.26,282086.51,0.001138
15/05/2021,16:33,37.26,280132.18,0.001115
15/05/2021,16:38,36.91,276240.11,0.001128
15/05/2021,16:43,36.77,279180.42,0.001128
15/05/2021,16:48,37.13,277738.51,0.001143
15/05/2021,16:53,36.90,278422.74,0.001126
15/05/2021,16:58,37.31,279689.60,0.001145
15/05/2021,17:03,37.21,279728.66,0.001157
15/05/2021,17:08,36.93,276253.68,0.001144
15/05/2021,17:13,36.94,276131.67,0.00115
15/05/2021,17:18,36.86,276131.67,0.001148
15/05/2021,17:23,36.86,275979.40,0.001148
15/05/2021,17:28,37.18,276528.18,0.001148
15/05/2021,17:33,37.39,278045.54,0.001158
15/05/2021,17:38,37.83,279325.48,0.001172
15/05/2021,17:43,37.87,279455.76,0.001185
15/05/2021,17:48,37.76,279132.09,0.001279
15/05/2021,17:53,37.76,278231.35,0.001242
15/05/2021,17:58,37.75,278252.55,0.001212
15/05/2021,18:03,37.32,276086.68,0.001189
15/05/2021,18:08,37.39,278067.30,0.001201
15/05/2021,18:13,37.08,277806.29,0.001201
