unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1617516000000,2021-04-04 06:00:00,ETH/USDT,2017.07,2022.24,2004.20,2021.88,50517.754,101747759.15306,51704
1617519600000,2021-04-04 07:00:00,ETH/USDT,2021.88,2037.00,2016.03,2036.99,62709.351,127064038.24944,58427
1617523200000,2021-04-04 08:00:00,ETH/USDT,2037.00,2047.95,2031.61,2039.15,71527.998,145968606.78495,63627
1617526800000,2021-04-04 09:00:00,ETH/USDT,2039.14,2063.70,2039.00,2060.48,68330.010,140172591.75447,65518
1617530400000,2021-04-04 10:00:00,ETH/USDT,2060.47,2066.42,2048.00,2057.36,52141.197,107232809.83274,52050
1617534000000,2021-04-04 11:00:00,ETH/USDT,2057.36,2063.06,2040.39,2046.10,58819.957,120716040.19078,57206
1617537600000,2021-04-04 12:00:00,ETH/USDT,2046.09,2075.00,2034.53,2068.33,98133.432,201960717.92003,84522
1617541200000,2021-04-04 13:00:00,ETH/USDT,2068.30,2087.68,2068.29,2082.60,81053.902,168599598.87690,73085
1617544800000,2021-04-04 14:00:00,ETH/USDT,2082.61,2093.32,2081.10,2086.33,65761.086,137239117.51705,58267
1617548400000,2021-04-04 15:00:00,ETH/USDT,2086.33,2093.72,2070.82,2078.99,107972.491,224790842.65105,80669
1617552000000,2021-04-04 16:00:00,ETH/USDT,2079.00,2088.97,2067.00,2075.82,83797.259,173969357.94037,67599
1617555600000,2021-04-04 17:00:00,ETH/USDT,2075.83,2085.00,2073.39,2081.99,39837.476,82882040.49271,46355
1617559200000,2021-04-04 18:00:00,ETH/USDT,2081.99,2086.46,2071.04,2076.12,41090.344,85400138.38019,44852
1617562800000,2021-04-04 19:00:00,ETH/USDT,2076.13,2078.69,2057.93,2064.86,59889.989,123773657.70804,51510
1617566400000,2021-04-04 20:00:00,ETH/USDT,2064.85,2070.00,2054.00,2065.10,57383.461,118269218.32212,49505
1617570000000,2021-04-04 21:00:00,ETH/USDT,2065.11,2081.23,2060.31,2080.01,29777.580,61589949.07564,37709
1617573600000,2021-04-04 22:00:00,ETH/USDT,2080.01,2080.01,2058.52,2072.07,42768.889,88489348.51136,47023
1617577200000,2021-04-04 23:00:00,ETH/USDT,2072.07,2084.27,2072.07,2077.73,31341.089,65139546.46314,40310
1617580800000,2021-04-05 00:00:00,ETH/USDT,2077.85,2088.25,2057.27,2059.56,71173.804,147462001.92429,64674
1617584400000,2021-04-05 01:00:00,ETH/USDT,2059.56,2066.17,2053.22,2061.26,45386.718,93475546.10313,44811
1617588000000,2021-04-05 02:00:00,ETH/USDT,2061.25,2061.49,2041.04,2048.05,56737.435,116363944.03611,54282
1617591600000,2021-04-05 03:00:00,ETH/USDT,2048.05,2053.95,2025.00,2032.13,70992.457,144837960.45387,62724
1617595200000,2021-04-05 04:00:00,ETH/USDT,2032.12,2041.95,2023.00,2026.80,67292.618,136845096.37528,64304
1617598800000,2021-04-05 05:00:00,ETH/USDT,2026.80,2033.11,2010.10,2013.12,90337.747,182850822.19536,77857
1617602400000,2021-04-05 06:00:00,ETH/USDT,2013.12,2029.00,2002.16,2015.32,104019.844,209747731.31477,84765
1617606000000,2021-04-05 07:00:00,ETH/USDT,2015.32,2034.00,2010.39,2029.09,75062.242,151828051.79435,62346
1617609600000,2021-04-05 08:00:00,ETH/USDT,2029.29,2034.30,2013.20,2030.82,66026.829,133676501.37137,60608
1617613200000,2021-04-05 09:00:00,ETH/USDT,2030.81,2047.45,2022.45,2045.79,71384.003,145334500.87576,64757
1617616800000,2021-04-05 10:00:00,ETH/USDT,2045.79,2051.06,2035.00,2050.59,55851.780,114089304.68421,53076
1617620400000,2021-04-05 11:00:00,ETH/USDT,2050.59,2059.60,2045.10,2059.49,57369.509,117723612.82411,57831
1617624000000,2021-04-05 12:00:00,ETH/USDT,2059.49,2070.00,2055.17,2062.66,75328.871,155407242.73334,71457
1617627600000,2021-04-05 13:00:00,ETH/USDT,2062.65,2084.12,2055.00,2083.02,99294.884,205482455.44245,84146
1617631200000,2021-04-05 14:00:00,ETH/USDT,2083.03,2129.48,2081.21,2122.53,240113.357,506207621.48788,164566
1617634800000,2021-04-05 15:00:00,ETH/USDT,2122.54,2127.11,2105.24,2118.93,112841.447,238737864.65207,90566
1617638400000,2021-04-05 16:00:00,ETH/USDT,2118.66,2128.79,2104.68,2116.23,119980.811,254083721.39133,97337
1617642000000,2021-04-05 17:00:00,ETH/USDT,2116.07,2121.34,2092.94,2113.28,107188.876,225714424.95516,84016
1617645600000,2021-04-05 18:00:00,ETH/USDT,2113.28,2116.77,2098.38,2105.52,56803.760,119667145.12153,58919
1617649200000,2021-04-05 19:00:00,ETH/USDT,2105.52,2114.97,2100.99,2108.97,51974.783,109566756.59569,53018
1617652800000,2021-04-05 20:00:00,ETH/USDT,2108.97,2138.61,2102.57,2109.73,114057.264,241830219.27238,89068
1617656400000,2021-04-05 21:00:00,ETH/USDT,2109.73,2125.00,2109.12,2114.21,53120.013,112404112.51715,61206
1617660000000,2021-04-05 22:00:00,ETH/USDT,2114.21,2129.90,2111.39,2117.23,57498.229,121817773.23698,59150
1617663600000,2021-04-05 23:00:00,ETH/USDT,2117.24,2117.24,2085.46,2110.35,109562.974,230032180.99052,88557
1617667200000,2021-04-06 00:00:00,ETH/USDT,2110.39,2151.44,2110.39,2149.17,137772.093,293600347.85477,112442
1617670800000,2021-04-06 01:00:00,ETH/USDT,2149.01,2161.02,2123.92,2127.41,125553.419,269026296.97463,98598
1617674400000,2021-04-06 02:00:00,ETH/USDT,2127.37,2139.36,2111.71,2131.12,76222.174,161996104.68739,68486
1617678000000,2021-04-06 03:00:00,ETH/USDT,2131.12,2138.96,2114.78,2116.18,49753.358,105870837.24822,58977
1617681600000,2021-04-06 04:00:00,ETH/USDT,2116.19,2128.00,2115.84,2125.16,35717.933,75806994.44614,50371
1617685200000,2021-04-06 05:00:00,ETH/USDT,2125.16,2138.55,2123.25,2132.92,38866.175,82846890.69528,55349
1617688800000,2021-04-06 06:00:00,ETH/USDT,2132.92,2136.95,2122.00,2134.40,38402.699,81819814.66386,51278
1617692400000,2021-04-06 07:00:00,ETH/USDT,2134.40,2134.40,2092.00,2101.77,116623.424,246120673.67428,87956
1617696000000,2021-04-06 08:00:00,ETH/USDT,2101.51,2117.77,2088.80,2091.24,178798.532,375871363.17845,121140
1617699600000,2021-04-06 09:00:00,ETH/USDT,2091.20,2120.61,2088.00,2118.95,81448.160,171801043.70604,71922
1617703200000,2021-04-06 10:00:00,ETH/USDT,2118.95,2135.00,2103.15,2103.68,99048.897,210122595.80768,80835
1617706800000,2021-04-06 11:00:00,ETH/USDT,2103.52,2121.82,2102.06,2116.42,70327.836,148651201.47747,62898
1617710400000,2021-04-06 12:00:00,ETH/USDT,2116.42,2132.00,2111.09,2113.53,94191.951,200082683.20792,74529
1617714000000,2021-04-06 13:00:00,ETH/USDT,2113.53,2123.32,2100.40,2105.70,71662.503,151315366.70456,66179
1617717600000,2021-04-06 14:00:00,ETH/USDT,2105.70,2106.08,2043.89,2081.44,312740.931,648375036.77653,184914
1617721200000,2021-04-06 15:00:00,ETH/USDT,2081.44,2091.52,2067.67,2085.87,90195.992,187630386.34538,80317
1617724800000,2021-04-06 16:00:00,ETH/USDT,2085.87,2113.57,2077.28,2107.28,118871.191,249226579.29153,91405
1617728400000,2021-04-06 17:00:00,ETH/USDT,2107.28,2130.89,2101.04,2128.11,95095.156,201323394.87456,76090
1617732000000,2021-04-06 18:00:00,ETH/USDT,2128.11,2132.04,2110.53,2126.18,75765.941,160821354.95041,66547
1617735600000,2021-04-06 19:00:00,ETH/USDT,2126.18,2127.02,2103.80,2116.31,69136.798,146209716.84606,60974
1617739200000,2021-04-06 20:00:00,ETH/USDT,2116.30,2126.21,2110.42,2123.13,60662.835,128572232.08441,52303
1617742800000,2021-04-06 21:00:00,ETH/USDT,2123.12,2125.95,2085.11,2114.07,84066.457,177293934.09288,78018
1617746400000,2021-04-06 22:00:00,ETH/USDT,2114.08,2124.96,2099.34,2114.00,66206.151,139909640.21832,61217
1617750000000,2021-04-06 23:00:00,ETH/USDT,2114.00,2123.46,2108.30,2114.47,28900.687,61203417.46246,37655
1617753600000,2021-04-07 00:00:00,ETH/USDT,2114.48,2133.02,2088.88,2094.45,94382.122,199311138.23853,78224
1617757200000,2021-04-07 01:00:00,ETH/USDT,2094.42,2106.00,2082.50,2100.59,74750.591,156522492.03944,64358
1617760800000,2021-04-07 02:00:00,ETH/USDT,2100.61,2119.20,2099.60,2113.13,41913.160,88387914.92522,45067
1617764400000,2021-04-07 03:00:00,ETH/USDT,2113.13,2119.80,2103.81,2107.81,39814.726,84045860.32573,43529
1617768000000,2021-04-07 04:00:00,ETH/USDT,2107.82,2109.42,2080.00,2092.82,88923.046,186037660.98979,70314
1617771600000,2021-04-07 05:00:00,ETH/USDT,2092.82,2107.00,2081.07,2104.02,68937.386,144422899.26110,60035
1617775200000,2021-04-07 06:00:00,ETH/USDT,2104.01,2113.28,2088.62,2092.49,74821.467,157121015.53674,65838
1617778800000,2021-04-07 07:00:00,ETH/USDT,2092.29,2092.66,2070.00,2077.02,97160.538,201992674.18592,81172
1617782400000,2021-04-07 08:00:00,ETH/USDT,2077.04,2077.55,2052.43,2065.69,120154.563,248110378.02434,95370
1617786000000,2021-04-07 09:00:00,ETH/USDT,2065.68,2067.96,2022.71,2055.47,212356.705,434100655.87227,138803
1617789600000,2021-04-07 10:00:00,ETH/USDT,2055.46,2060.44,2004.00,2009.52,176676.440,358799229.80918,125942
1617793200000,2021-04-07 11:00:00,ETH/USDT,2009.52,2024.50,1960.58,1982.12,397682.426,790600365.74944,249544
1617796800000,2021-04-07 12:00:00,ETH/USDT,1982.06,1987.40,1930.10,1983.35,326374.286,640698521.35784,192072
1617800400000,2021-04-07 13:00:00,ETH/USDT,1983.32,2008.76,1974.99,2002.54,150188.149,299781940.37882,113070
1617804000000,2021-04-07 14:00:00,ETH/USDT,2002.86,2012.90,1989.68,1997.08,115602.563,231537489.12188,88750
1617807600000,2021-04-07 15:00:00,ETH/USDT,1996.86,2009.82,1972.55,1978.22,140243.278,279194851.83720,94937
1617811200000,2021-04-07 16:00:00,ETH/USDT,1978.23,2011.38,1960.02,1998.33,192046.758,381952713.03863,132879
1617814800000,2021-04-07 17:00:00,ETH/USDT,1998.33,2000.08,1961.80,1967.67,99314.089,196779308.91942,84023
1617818400000,2021-04-07 18:00:00,ETH/USDT,1967.66,1993.26,1963.38,1963.96,119675.449,236586172.20671,88330
1617822000000,2021-04-07 19:00:00,ETH/USDT,1963.72,1986.02,1940.00,1986.01,190700.507,373680056.91381,121445
1617825600000,2021-04-07 20:00:00,ETH/USDT,1986.02,1990.67,1963.12,1989.69,103785.705,205598070.45651,82294
1617829200000,2021-04-07 21:00:00,ETH/USDT,1989.68,2000.82,1980.04,1998.49,52969.259,105480992.62905,57316
1617832800000,2021-04-07 22:00:00,ETH/USDT,1998.49,2014.51,1993.60,2008.22,60773.156,121916680.26899,59910
1617836400000,2021-04-07 23:00:00,ETH/USDT,2008.22,2014.53,1960.00,1965.40,104835.133,208668454.48684,81799
1617840000000,2021-04-08 00:00:00,ETH/USDT,1965.40,1993.85,1950.00,1988.00,118214.773,233358112.15845,92822
1617843600000,2021-04-08 01:00:00,ETH/USDT,1988.00,1999.39,1979.10,1993.33,41743.412,83109285.03192,49337
1617847200000,2021-04-08 02:00:00,ETH/USDT,1993.37,1997.98,1982.94,1996.97,36582.658,72809918.64647,46033
1617850800000,2021-04-08 03:00:00,ETH/USDT,1996.97,2000.91,1985.60,1999.05,39696.061,79195343.84149,45824
1617854400000,2021-04-08 04:00:00,ETH/USDT,1998.96,2029.02,1997.06,2020.99,90331.963,182071731.89648,74599
1617858000000,2021-04-08 05:00:00,ETH/USDT,2020.99,2027.43,2005.44,2013.30,57149.737,115257088.58596,49880
1617861600000,2021-04-08 06:00:00,ETH/USDT,2013.32,2023.00,2011.48,2019.83,49811.741,100527791.24271,48874
1617865200000,2021-04-08 07:00:00,ETH/USDT,2019.84,2036.10,2016.48,2029.43,67239.936,136147123.11095,63300
1617868800000,2021-04-08 08:00:00,ETH/USDT,2029.41,2039.10,2010.70,2017.18,83311.992,168804613.20297,69302
1617872400000,2021-04-08 09:00:00,ETH/USDT,2017.25,2024.71,1996.55,2003.48,88335.687,177588550.79267,68519
1617876000000,2021-04-08 10:00:00,ETH/USDT,2003.49,2008.00,1985.64,2000.12,87699.977,175191123.76078,68075
1617879600000,2021-04-08 11:00:00,ETH/USDT,2000.13,2006.14,1992.74,1998.41,69109.895,138147697.48298,56319
1617883200000,2021-04-08 12:00:00,ETH/USDT,1998.44,2037.87,1993.87,2031.55,123844.775,250323639.84089,90859
1617886800000,2021-04-08 13:00:00,ETH/USDT,2031.57,2041.00,2024.17,2030.85,84551.069,171728259.82756,67932
1617890400000,2021-04-08 14:00:00,ETH/USDT,2030.56,2054.70,2029.00,2044.26,93059.200,190276942.04078,77520
1617894000000,2021-04-08 15:00:00,ETH/USDT,2044.26,2062.14,2043.01,2061.47,69369.183,142384605.63161,60635
1617897600000,2021-04-08 16:00:00,ETH/USDT,2061.47,2079.66,2061.46,2069.25,123639.159,256144270.52618,98086
1617901200000,2021-04-08 17:00:00,ETH/USDT,2069.26,2071.89,2059.03,2065.90,43055.997,88939770.49071,42943
1617904800000,2021-04-08 18:00:00,ETH/USDT,2065.91,2074.77,2061.03,2067.93,41064.750,84963701.85373,42063
1617908400000,2021-04-08 19:00:00,ETH/USDT,2067.94,2074.20,2052.05,2059.70,40877.758,84385269.74279,41903
1617912000000,2021-04-08 20:00:00,ETH/USDT,2059.70,2069.22,2051.90,2058.22,57525.948,118660709.96897,48544
1617915600000,2021-04-08 21:00:00,ETH/USDT,2058.22,2058.31,2045.22,2054.45,36524.093,74935025.74199,46047
1617919200000,2021-04-08 22:00:00,ETH/USDT,2054.45,2074.96,2048.10,2073.28,55031.090,113750763.58946,56044
1617922800000,2021-04-08 23:00:00,ETH/USDT,2073.28,2086.67,2071.37,2082.08,56036.910,116514168.53245,54609
1617926400000,2021-04-09 00:00:00,ETH/USDT,2082.02,2098.00,2079.60,2094.43,62865.168,131421963.57537,56177
1617930000000,2021-04-09 01:00:00,ETH/USDT,2094.44,2099.92,2080.24,2082.28,50493.207,105457318.93954,46004
1617933600000,2021-04-09 02:00:00,ETH/USDT,2082.37,2088.65,2075.17,2077.17,38102.467,79341757.21100,34838
1617937200000,2021-04-09 03:00:00,ETH/USDT,2077.17,2082.42,2070.11,2074.63,44863.891,93155237.93223,40881
1617940800000,2021-04-09 04:00:00,ETH/USDT,2074.63,2081.87,2073.71,2077.64,29643.033,61582104.71895,31287
1617944400000,2021-04-09 05:00:00,ETH/USDT,2077.64,2083.30,2072.51,2072.76,27615.640,57399085.29628,32232
1617948000000,2021-04-09 06:00:00,ETH/USDT,2072.77,2083.50,2071.30,2074.08,32530.761,67574191.74125,35191
1617951600000,2021-04-09 07:00:00,ETH/USDT,2074.09,2080.82,2061.00,2079.92,66071.098,136836397.89917,49276
1617955200000,2021-04-09 08:00:00,ETH/USDT,2079.91,2080.83,2063.24,2070.46,50335.145,104310887.76350,47391
1617958800000,2021-04-09 09:00:00,ETH/USDT,2070.41,2082.75,2070.00,2082.27,38945.433,80818091.07486,40260
1617962400000,2021-04-09 10:00:00,ETH/USDT,2082.28,2104.83,2077.05,2092.87,134141.962,281030295.26496,98419
1617966000000,2021-04-09 11:00:00,ETH/USDT,2092.87,2098.66,2082.82,2088.00,73913.599,154470183.17295,64653
1617969600000,2021-04-09 12:00:00,ETH/USDT,2087.96,2092.32,2074.28,2081.57,55037.518,114622903.07009,56410
1617973200000,2021-04-09 13:00:00,ETH/USDT,2081.63,2087.49,2071.04,2076.03,63290.702,131681503.15079,58403
1617976800000,2021-04-09 14:00:00,ETH/USDT,2076.15,2083.58,2054.56,2069.71,101435.510,209767055.92932,74573
1617980400000,2021-04-09 15:00:00,ETH/USDT,2069.72,2071.44,2058.00,2063.27,48138.666,99379630.16494,48898
1617984000000,2021-04-09 16:00:00,ETH/USDT,2063.28,2073.69,2052.00,2073.45,82028.581,169065789.95357,63663
1617987600000,2021-04-09 17:00:00,ETH/USDT,2073.44,2081.88,2068.49,2076.43,51816.403,107493040.18629,48933
1617991200000,2021-04-09 18:00:00,ETH/USDT,2076.43,2081.00,2073.34,2079.99,27691.869,57544610.77455,34547
1617994800000,2021-04-09 19:00:00,ETH/USDT,2080.00,2086.54,2070.93,2078.64,40170.633,83536008.09995,40181
1617998400000,2021-04-09 20:00:00,ETH/USDT,2078.84,2083.38,2068.10,2072.35,29573.093,61422491.38842,37368
1618002000000,2021-04-09 21:00:00,ETH/USDT,2072.35,2082.79,2069.11,2076.32,19849.935,41217746.58598,36725
1618005600000,2021-04-09 22:00:00,ETH/USDT,2076.32,2080.09,2063.50,2066.97,29796.506,61716951.14550,40208
1618009200000,2021-04-09 23:00:00,ETH/USDT,2066.98,2072.25,2057.26,2068.02,39064.009,80655653.64035,42794
1618012800000,2021-04-10 00:00:00,ETH/USDT,2068.02,2076.34,2059.03,2067.66,38734.535,80067267.40442,39519
1618016400000,2021-04-10 01:00:00,ETH/USDT,2067.67,2099.32,2062.00,2099.05,82704.953,172187960.38017,69172
1618020000000,2021-04-10 02:00:00,ETH/USDT,2099.04,2122.25,2090.48,2120.60,107252.359,225502984.91350,85199
1618023600000,2021-04-10 03:00:00,ETH/USDT,2120.35,2155.12,2119.84,2148.66,196506.184,420193348.00711,131530
1618027200000,2021-04-10 04:00:00,ETH/USDT,2148.65,2211.94,2148.34,2199.11,311953.759,680485186.93764,195782
1618030800000,2021-04-10 05:00:00,ETH/USDT,2199.10,2208.00,2168.24,2179.57,140578.537,306874372.40056,102060
1618034400000,2021-04-10 06:00:00,ETH/USDT,2179.61,2190.56,2171.02,2173.87,67443.969,147005300.88573,64064
1618038000000,2021-04-10 07:00:00,ETH/USDT,2173.86,2179.34,2157.21,2169.49,83663.829,181432653.70342,68058
1618041600000,2021-04-10 08:00:00,ETH/USDT,2169.49,2185.00,2163.78,2168.68,88413.368,192344434.43572,67532
1618045200000,2021-04-10 09:00:00,ETH/USDT,2168.68,2174.93,2165.52,2172.23,40181.863,87209184.53342,41746
1618048800000,2021-04-10 10:00:00,ETH/USDT,2172.24,2182.40,2153.31,2167.82,73889.233,160216494.20643,60707
1618052400000,2021-04-10 11:00:00,ETH/USDT,2167.82,2170.22,2160.55,2164.38,38765.427,83990790.68497,42361
1618056000000,2021-04-10 12:00:00,ETH/USDT,2164.39,2169.99,2133.20,2147.19,112857.091,243036682.09473,84285
1618059600000,2021-04-10 13:00:00,ETH/USDT,2147.19,2163.93,2138.05,2161.66,85303.259,183474895.84870,70987
1618063200000,2021-04-10 14:00:00,ETH/USDT,2161.37,2164.58,2153.02,2161.14,41527.475,89629390.05003,43569
1618066800000,2021-04-10 15:00:00,ETH/USDT,2161.13,2169.57,2150.00,2158.82,47973.051,103601733.28392,54618
1618070400000,2021-04-10 16:00:00,ETH/USDT,2158.81,2170.00,2150.34,2157.49,64075.571,138532441.04162,62933
1618074000000,2021-04-10 17:00:00,ETH/USDT,2157.48,2157.49,2141.05,2148.53,41837.057,89897429.11551,54423
1618077600000,2021-04-10 18:00:00,ETH/USDT,2148.53,2148.53,2123.00,2145.72,71282.511,152146671.96236,66439
1618081200000,2021-04-10 19:00:00,ETH/USDT,2145.88,2145.89,2127.36,2131.39,35336.028,75452989.01769,42274
1618084800000,2021-04-10 20:00:00,ETH/USDT,2131.40,2139.17,2085.00,2098.78,136363.928,287626537.67979,100547
1618088400000,2021-04-10 21:00:00,ETH/USDT,2098.78,2119.00,2086.16,2117.65,69771.068,146907795.23677,68038
1618092000000,2021-04-10 22:00:00,ETH/USDT,2117.65,2125.46,2112.12,2112.69,42866.263,90853411.22004,46241
1618095600000,2021-04-10 23:00:00,ETH/USDT,2112.69,2143.20,2110.21,2135.96,58069.058,123664782.21517,59103
1618099200000,2021-04-11 00:00:00,ETH/USDT,2135.99,2148.23,2125.00,2138.80,73634.220,157531600.32382,66440
1618102800000,2021-04-11 01:00:00,ETH/USDT,2138.79,2156.81,2130.32,2156.17,56672.586,121496564.99460,54520
1618106400000,2021-04-11 02:00:00,ETH/USDT,2156.17,2157.81,2146.58,2155.91,32313.057,69540926.01293,37589
1618110000000,2021-04-11 03:00:00,ETH/USDT,2155.78,2161.08,2147.43,2148.06,37206.661,80091308.25130,41656
1618113600000,2021-04-11 04:00:00,ETH/USDT,2148.21,2151.21,2130.33,2134.00,62977.376,134766964.62759,51703
1618117200000,2021-04-11 05:00:00,ETH/USDT,2134.01,2139.26,2117.66,2125.50,68325.980,145425813.16718,56554
1618120800000,2021-04-11 06:00:00,ETH/USDT,2125.50,2139.92,2115.56,2130.84,59594.937,126711460.74026,56478
1618124400000,2021-04-11 07:00:00,ETH/USDT,2130.85,2135.48,2120.76,2132.37,36582.358,77876969.83531,42013
1618128000000,2021-04-11 08:00:00,ETH/USDT,2132.56,2149.98,2132.56,2146.66,52619.725,112739236.30515,51192
1618131600000,2021-04-11 09:00:00,ETH/USDT,2146.67,2151.87,2128.65,2141.88,58211.826,124479394.05656,56217
1618135200000,2021-04-11 10:00:00,ETH/USDT,2141.88,2165.00,2139.64,2145.29,83536.162,179755111.55507,75915
1618138800000,2021-04-11 11:00:00,ETH/USDT,2145.29,2156.32,2139.63,2150.44,48285.671,103804468.82386,51427
1618142400000,2021-04-11 12:00:00,ETH/USDT,2150.44,2155.89,2140.00,2149.34,51214.957,109922340.33500,47560
1618146000000,2021-04-11 13:00:00,ETH/USDT,2149.34,2151.00,2125.62,2129.70,62994.442,134574143.77430,57972
1618149600000,2021-04-11 14:00:00,ETH/USDT,2129.70,2145.95,2126.05,2143.09,41998.270,89780331.59145,47082
1618153200000,2021-04-11 15:00:00,ETH/USDT,2143.09,2159.08,2143.08,2151.93,54417.168,117066608.21075,57061
1618156800000,2021-04-11 16:00:00,ETH/USDT,2151.94,2160.00,2137.36,2140.37,58486.920,125788990.58849,59110
1618160400000,2021-04-11 17:00:00,ETH/USDT,2140.38,2152.96,2133.00,2152.15,47145.272,101071322.88444,49514
1618164000000,2021-04-11 18:00:00,ETH/USDT,2152.15,2157.12,2146.93,2154.46,30800.976,66289190.42752,38575
1618167600000,2021-04-11 19:00:00,ETH/USDT,2154.46,2171.07,2142.20,2147.07,108420.390,233673754.62428,82411
1618171200000,2021-04-11 20:00:00,ETH/USDT,2147.07,2152.93,2142.61,2150.09,35818.662,76934781.34144,39799
1618174800000,2021-04-11 21:00:00,ETH/USDT,2149.97,2149.97,2130.91,2137.59,45248.781,96841298.72300,49466
1618178400000,2021-04-11 22:00:00,ETH/USDT,2137.59,2149.58,2126.37,2149.12,53319.313,114096494.05045,52624
1618182000000,2021-04-11 23:00:00,ETH/USDT,2149.12,2156.00,2142.41,2155.05,30420.265,65354015.53446,39516
1618185600000,2021-04-12 00:00:00,ETH/USDT,2155.07,2168.00,2137.79,2142.14,66413.002,142869395.15526,62685
1618189200000,2021-04-12 01:00:00,ETH/USDT,2142.09,2157.72,2141.39,2150.28,35215.208,75728905.47719,42115
1618192800000,2021-04-12 02:00:00,ETH/USDT,2150.29,2150.29,2133.30,2138.62,41055.594,87921431.03779,42166
1618196400000,2021-04-12 03:00:00,ETH/USDT,2138.65,2157.67,2137.27,2153.05,49012.146,105273003.95498,46204
1618200000000,2021-04-12 04:00:00,ETH/USDT,2153.06,2169.80,2153.06,2157.00,68410.471,147876180.21430,59298
1618203600000,2021-04-12 05:00:00,ETH/USDT,2157.00,2160.59,2148.56,2153.40,38124.407,82140016.30184,39757
1618207200000,2021-04-12 06:00:00,ETH/USDT,2153.40,2196.38,2146.97,2191.31,99998.864,217313678.31428,87253
1618210800000,2021-04-12 07:00:00,ETH/USDT,2191.30,2209.99,2183.30,2186.61,153083.923,335994041.06135,107934
1618214400000,2021-04-12 08:00:00,ETH/USDT,2186.61,2199.47,2185.00,2190.41,60468.093,132547083.48752,54487
1618218000000,2021-04-12 09:00:00,ETH/USDT,2190.40,2193.28,2132.45,2150.28,164131.282,355443413.24037,114420
1618221600000,2021-04-12 10:00:00,ETH/USDT,2150.23,2163.01,2120.00,2141.00,146949.765,314710654.29088,116044
1618225200000,2021-04-12 11:00:00,ETH/USDT,2141.00,2155.00,2135.20,2151.83,67689.756,145252617.85880,69475
1618228800000,2021-04-12 12:00:00,ETH/USDT,2152.09,2159.75,2143.57,2158.00,53553.415,115265912.28739,57823
1618232400000,2021-04-12 13:00:00,ETH/USDT,2158.00,2164.03,2150.50,2153.01,45683.372,98547915.95516,51810
1618236000000,2021-04-12 14:00:00,ETH/USDT,2153.19,2154.40,2130.03,2131.31,78117.911,167444270.33537,63504
1618239600000,2021-04-12 15:00:00,ETH/USDT,2131.39,2139.12,2115.60,2122.03,111035.093,236384832.44074,89671
1618243200000,2021-04-12 16:00:00,ETH/USDT,2122.03,2138.73,2101.96,2130.82,144005.785,305319380.43590,109111
1618246800000,2021-04-12 17:00:00,ETH/USDT,2130.82,2133.24,2120.38,2122.09,39227.954,83395048.36293,45433
1618250400000,2021-04-12 18:00:00,ETH/USDT,2122.10,2142.35,2116.50,2141.30,46358.367,98784802.35692,48898
1618254000000,2021-04-12 19:00:00,ETH/USDT,2141.26,2147.77,2135.80,2143.74,29903.267,64023357.01932,35841
1618257600000,2021-04-12 20:00:00,ETH/USDT,2143.74,2154.00,2138.40,2150.06,38719.066,83179321.81649,42399
1618261200000,2021-04-12 21:00:00,ETH/USDT,2150.06,2152.79,2140.16,2149.29,29178.043,62649391.54133,36857
1618264800000,2021-04-12 22:00:00,ETH/USDT,2149.30,2153.57,2143.03,2152.38,27265.801,58557325.98719,30646
1618268400000,2021-04-12 23:00:00,ETH/USDT,2152.21,2153.43,2137.59,2139.25,25909.522,55599926.95607,32208
1618272000000,2021-04-13 00:00:00,ETH/USDT,2139.24,2162.89,2137.21,2161.10,66878.811,144084633.34997,59919
1618275600000,2021-04-13 01:00:00,ETH/USDT,2161.10,2175.86,2151.50,2168.67,45934.743,99390583.46216,49521
1618279200000,2021-04-13 02:00:00,ETH/USDT,2168.62,2174.83,2164.42,2170.80,44914.089,97446680.88057,42123
1618282800000,2021-04-13 03:00:00,ETH/USDT,2170.79,2180.00,2165.32,2166.68,50815.142,110365197.15831,46919
1618286400000,2021-04-13 04:00:00,ETH/USDT,2166.68,2174.11,2161.11,2167.06,42540.770,92218994.56685,39769
1618290000000,2021-04-13 05:00:00,ETH/USDT,2167.12,2172.50,2163.63,2167.16,41165.025,89247620.48688,40518
1618293600000,2021-04-13 06:00:00,ETH/USDT,2167.37,2197.59,2156.28,2162.84,141086.746,307485971.01374,106619
1618297200000,2021-04-13 07:00:00,ETH/USDT,2162.84,2176.05,2152.52,2167.95,74318.530,160931405.93369,68058
1618300800000,2021-04-13 08:00:00,ETH/USDT,2167.90,2231.82,2167.69,2230.14,298078.635,658197290.95713,191565
1618304400000,2021-04-13 09:00:00,ETH/USDT,2230.22,2234.00,2204.88,2224.51,132802.490,294833955.94618,89777
1618308000000,2021-04-13 10:00:00,ETH/USDT,2224.57,2226.81,2212.70,2219.65,63886.704,141836910.09524,57930
1618311600000,2021-04-13 11:00:00,ETH/USDT,2219.66,2236.94,2215.18,2235.43,76683.583,170716557.95593,66507
1618315200000,2021-04-13 12:00:00,ETH/USDT,2235.43,2240.00,2222.21,2232.00,61687.665,137551735.08518,59629
1618318800000,2021-04-13 13:00:00,ETH/USDT,2231.99,2236.95,2222.08,2229.49,58099.461,129517372.63603,53333
1618322400000,2021-04-13 14:00:00,ETH/USDT,2229.49,2267.69,2225.31,2264.78,127913.936,287489530.26492,98157
